Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,AC037459.2,AC010226.1,AC011374.1,AC020891.2,ADAMTS9-AS1,AL513123.1,SOX21-AS1,PVT1,SFTA1P,LINC00393,AL355304.1,AL355388.1,LINC00355,SOX2-OT,AC105206.1,AL139385.1,AC083801.2,AC078778.1,LINC00392,AC005740.4,AC013731.1,AL023803.2,MAGI2-AS3,NAALADL2-AS2,AC010491.1,AC009121.1,AP000438.1,HOTAIR,LSAMP-AS1,C10orf91,MED4-AS1,AC068831.2,LINC00520,AC093510.2,MIR130B,AC097713.1,AC011005.4,AL358115.1,AC006238.1,AC105137.3,AL356299.2,HOTTIP,AC109454.3,AC017083.1,PART1,AC023034.1,AC107419.1,LINC00470,BCRP3,AP001094.2,UCA1,AC016737.1,AC010731.2,LINC00337,MIR31HG,MIR137HG,AL163952.1,LINC00462,LINC00472,AC036108.4,LINC00163,LINC00461,AL355472.4,AP002478.1,KCNH1-IT1,GDNF-AS1,AC011337.1,AC106795.2,LINC00536,C1orf132,AC018755.4,AL451050.2,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AC067930.5,MUC2,LINC00173,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,AC004034.1,AL589743.4,AL355472.3,LINC00518,LINC00184,LINC00211,PTGES2-AS1,STEAP2-AS1,AC090912.3,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,AC005858.1,AC006305.1,MIAT,CCDC26,AP000424.1,HCG21,AL021395.1,FLJ12825,AL109761.1,AL357518.1,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,AC009403.2,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,Z99916.1,SRGAP3-AS2,AL022316.1,FAM138B,LINC00051,AL049830.3,H19,NAV2-AS2,AC005329.1,AP003064.2,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC00443,AL645608.9,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-60-2713-01,2600,984,261,131,28,80,38,73,35,19,37,2033,458,34,14,21,0,81,4081,0,368,54,26,494,4,42,97,1135,9,19,14,0,11,128,19,6,64,81,2,17,55,26,26,17,14,10,0,133,7,23,8,40,35,3,11,47,18,31,16,40,29,3,132,448,28,0,147,4,3,7,40,27,56,7,131,73,9,3,2,38,19,64,3,1,10,5,14,10,12,10,4,1,164,15,64,1,12,17,3,2,4,5,2,2,9,2,0,49,18,81,30,11,7463,14,5,0,3,9,4,0,2,0,0,3,0,169,6,1,26,0,0,32,0,43,6,0,0,4,20,6,38,0,2,36,143,0,2,0,13,1,0,6,1,5,1,1,0,5,0,6,0,0,0,0,3,13,5,16,2,3,1,5,0,1,2,0,2,0,5,7,1,2,1,6,5,0,1,3,4,3,7,1,2,2,0,5,4,0,17,4,0,0,1,0,0,0,0,0,3,0,0,11,0,2,2,90,7,17,0,0,1,11,0,1
TCGA-60-2714-01,19,0,0,0,6,37,20,1,3,12,0,7,1774,651,217,10,0,92,22,1,11,2,19,0,5,13,7,317,17,17,14,0,1,1,20,1,10,2,5,19,0,0,6,2,6,18,0,5,12,1,3,1,0,8,17,16,13,0,87,2,167,3,0,38,1,2,3,6,43,0,3,7,8,0,303,11,0,0,0,13,0,14,36,5,18,9,1,4,3,0,0,1,13,1,2,0,15,0,5,5,6,1,6,0,4,7,2,15,43,44,1,0,408,4,296,1,8,14,2,0,0,13,0,11,0,0,0,0,0,1,0,9,0,1,4,1,1,40,0,72,15,1,48,28,18,0,9,2,0,484,4,1,0,0,2,1,9,3,0,17,24,1,0,0,32,4,0,26,17,284,0,0,1,208,0,4,0,5,0,1,1,0,0,0,1,0,28,0,21,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,697,0,0,0,0,0,44,0,0,0,0,0
TCGA-60-2716-01,33498,1,606,293,9,75,13,117,97,1,16,173,1019,84,14,11,1,0,67,0,166,34,14,0,16,15,83,204,0,35,13,14,0,45,20,2,16,7,5,9,1,18,40,2,16,13,1,0,9,168,14,0,1,5,9,119,23,0,10,867,0,3,0,25,22,0,0,36,1,0,8,91,73,12,250,1,10,2,2,17,0,9,8,192,12,0,23,1,2,20,0,153,60,5,84,0,14,3,31,0,8,0,15,3,0,2,5,158,39,56,18,4,32,10,0,0,50,16,3,1,0,12,0,4,0,4,1,0,0,0,2,0,0,0,4,6,1,0,2,30,2,0,0,0,878,0,3,16,2,9,6,9,21,1,1,2,0,0,0,0,9,0,0,29,0,1,4,0,0,0,0,9,0,0,1,6,0,1,0,2,0,0,23,13,0,16,0,5,0,12,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,3,0,0,0
TCGA-60-2719-01,2135,352,174,95,3,33,20,447,42,6,54,1613,861,114,29,17,1,45,167,0,104,11,26,20,4,32,40,312,1,61,27,1,7,19,42,0,31,17,0,11,2,11,42,5,11,18,3,147,8,148,6,11,285,2,7,12,28,2,257,6,0,110,11,60,5,1,0,0,141,5,17,34,91,1,55,38,13,2,4,53,11,57,7,5,54,1107,7,8,7,6,1,2,112,2,5,0,7,20,0,1,2,2,12,2,13,22,4,576,108,22,2,5,235,7,12,1,358,15,1,0,1,4,0,7,3,26,2,0,0,0,1,0,0,4,2,1,0,6,20,46,9,1,11,8,3180,0,3,0,4,34,1,1,1,2,18,2,0,1,5,7,72,2,1,3,2,59,0,0,3,1,2,21,0,0,0,2,10,2,0,0,2,0,0,12,2,0,1,2,0,0,0,1,0,0,0,8,1,0,0,0,2,12,0,0,0,2,0,0,3,9,0,0,0,0,0,0,0,14,0,0,0,0,0,1
TCGA-60-2720-01,2088,54,57,51,11,18,16,36,8,41,15,72,317,221,0,10,0,2,45,0,46,2,12,0,1,3,51,148,13,16,0,0,46,42,52,2,6,34,4,8,1,3,2,0,0,2,1,1,3,4,2,0,0,1,1,8,3,0,32,265,246,2,0,37,3,0,0,1,0,2,47,6,63,3,17,33,0,0,0,9,8,12,2,912,16,0,4,2,1,2,0,0,5,15,4,0,3,0,0,3,3,1,1,1,2,2,1,46,19,95,3,0,204,9,4,0,1,1,0,1,2,20,0,0,8,2,2,0,38,0,0,228,1,3,10,4,4,10,4,94,22,0,49,0,58,0,0,2,3,53,0,0,1,0,0,0,0,0,0,0,45,0,3,5,6,1,1,14,1,0,0,2,1,1,0,4,81,3,3,0,0,0,11,1,1,0,0,0,7,7,0,0,0,13,0,0,0,2,0,0,1,3,0,1,0,1,1,1,1,0,0,0,46,1,0,0,0,0,1,0,0,0,0,0
TCGA-60-2721-01,4182,69,318,229,17,53,33,1478,66,5,31,2167,471,24,100,38,0,145,242,0,60,18,34,2,6,49,16,451,35,42,35,1,1,48,40,4,21,31,0,10,40,19,90,3,13,26,1,100,20,364,51,99,366,2,35,7,100,6,12,3,1,4,6,48,40,0,23,20,2,0,10,114,132,3,198,36,12,1,12,55,0,47,43,86,62,16,14,2,12,8,7,51,131,3,20,1,16,10,24,0,15,7,14,30,6,14,4,34,0,132,0,14,1404,12,6,0,5,12,6,1,0,4,0,8,0,73,3,2,5,0,4,6,0,63,7,0,1,5,8,19,14,0,82,2,943,0,5,3,8,0,4,23,5,2,1,15,0,3,2,4,11,2,0,15,1,581,1,5,1,0,0,4,0,3,1,0,1,6,4,0,0,8,6,8,3,3,1,0,0,2,9,4,0,4,0,2,0,2,3,2,0,1,1,8,0,1,2,6,0,8,0,0,0,0,2,0,0,0,0,0,6,1,0,0
TCGA-60-2722-01,5962,665,251,237,3,40,6,877,27,4,22,779,1360,8,64,6,0,1,897,1,242,63,16,642,3,13,27,172,4,14,24,0,0,42,116,0,25,497,3,7,17,32,154,4,14,51,6,0,13,73,8,19,99,3,6,6,2,35,11,2,3,3,147,20,8,1,0,26,8,20,26,32,108,1,51,3,10,0,5,7,5,79,52,2,14,2,37,3,1,4,12,3,268,8,1,0,20,50,37,1,85,1,6,3,7,9,4,12,2,11,12,6,87,15,3,0,108,7,2,0,1,7,0,2,9,2,1,0,0,1,1,2,0,6,3,1,0,1,9,49,1,1,3,9,154,1,21,0,3,0,15,12,10,1,1,5,2,0,1,4,4,0,9,1,3,6,2,0,1,9,1,0,0,0,0,0,2,3,2,0,0,0,5,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,14,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TCGA-60-2723-01,3052,346,2,56,33,14,22,191,5,5,1,504,889,107,31,11,0,0,2459,0,29,8,9,4,1,5,4,438,143,11,2,0,2,50,24,1,1,24,1,8,76,1,15,0,3,1,11,0,6,363,3,4,57,0,0,0,5,7,14,46,1,8,11,31,2,0,0,12,118,2,49,18,88,2,23,0,4,0,4,1,3,62,2,0,15,0,0,2,0,2,26,4,308,54,1,0,1,0,13,0,3,2,1,3,1,4,4,10,112,11,5,0,367,1,8,0,2,0,23,0,0,0,0,0,0,35,0,0,0,2,0,16,0,4,1,0,0,0,2,3,4,0,0,2,318,3,1,2,0,43,0,1,0,0,0,1,0,0,0,0,3,2,0,0,2,2,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,0,0,0,4,1,1,0,10,5,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,1,1,1,1,4,0,0,0,0,0,84,0,0,0,0,23
TCGA-60-2724-01,5799,2,145,273,16,19,15,1093,25,7,56,210,1142,40,62,6,0,102,63,0,140,5,12,5,3,2,17,371,53,14,3,0,0,37,420,1,7,95,1,14,3,7,20,1,5,15,0,1,3,135,1,37,91,1,3,37,3,1,35,146,234,1,29,29,19,4,2,18,16,21,14,26,24,12,11,7,0,0,9,15,11,26,8,2445,1,0,1,0,3,10,6,0,207,94,1,0,29,3,5,142,3,9,3,3,1,14,5,6,1,12,0,5,72,10,10,0,0,1,0,2,0,1,0,1,0,29,0,0,0,0,1,10,0,0,3,0,0,4,2,0,0,0,1,2,20677,0,3,1,35,0,3,0,0,2,15,3,5,0,1,1,0,0,1,1,4,382,0,18,0,0,1,1,0,107,0,1,0,65,3,1,0,0,6,4,0,8,6,0,0,1,0,13,1,0,0,0,0,0,12,0,0,1,0,1,0,0,5,79,1,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0
TCGA-60-2725-01,2533,256,122,142,30,45,33,48,12,97,15,363,244,416,9,28,1,83,82,0,31,3,24,1,3,16,14,862,26,16,4,5,3,10,10,1,10,11,8,5,60,5,14,5,9,12,2,0,1,74,7,11,3,5,7,7,7,9,4,7,1,0,2,197,3,2,17,7,5,0,7,10,24,0,69,38,2,10,5,19,9,23,7,3,47,0,0,3,1,5,6,2,75,25,27,0,5,14,5,0,4,4,5,2,1,2,2,295,139,15,33,0,250,5,44,0,0,1,7,2,2,28,0,4,0,62,4,0,3,0,2,13,0,2,88,3,1,2,16,113,87,0,1,1,190,1,3,2,8,38,1,1,0,1,2,1,2,0,1,1,90,0,2,3,5,5,3,2,5,0,0,7,0,0,0,0,0,24,2,2,0,0,4,0,0,0,5,8,0,1,0,0,33,2,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,6,4,0,14,1,0,0,0,0,0,0,0,0,0,0
TCGA-63-5128-01,6126,348,187,241,29,12,6,425,2,8,1,415,1171,66,1,14,1,15,231,0,43,75,14,0,3,17,13,160,442,12,7,0,3,34,70,0,28,392,0,11,32,30,85,5,6,13,34,0,9,43,6,54,7,3,20,18,8,26,4,3,0,0,0,88,16,0,0,17,39,5,4,89,50,1,78,0,21,1,8,5,1,18,7,3,102,1,6,0,1,2,0,0,303,5,133,0,4,13,31,2,3,0,1,6,4,4,3,397,36,96,0,2,315,3,10,1,2,3,13,0,0,6,0,2,0,6,8,1,5,0,1,2,0,2,3,0,0,2,0,2,2,0,0,0,1302,0,15,1,0,22,3,2,3,2,0,6,2,0,0,3,6,0,0,3,4,191,0,5,0,0,2,0,0,1,1,1,1,2,7,1,0,3,0,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,3,2,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,1
TCGA-63-5131-01,6403,24,378,103,10,26,27,287,28,20,21,1126,198,81,701,12,1,6,588,0,38,26,7,261,0,4,4,314,128,21,4,0,0,53,108,6,6,12,0,3,61,2,53,2,7,10,1,39,8,463,10,0,2,3,7,6,11,0,38,4,10,152,26,42,8,1,1,5,107,0,3,33,18,1,46,12,9,0,3,35,1,58,5,0,83,296,6,1,5,41,4,6,67,1,455,0,14,7,7,13,5,3,1,2,32,2,1,26,27,34,0,3,44,3,7,0,2,1,17,1,0,0,0,2,0,7,2,0,5,0,0,17,0,6,0,0,0,9,9,0,2,0,0,3,177,1,13,1,5,15,143,1,3,1,2,9,6,0,1,0,11,0,3,1,0,854,1,3,10,4,1,23,0,1,0,11,1,1,0,0,0,1,2,0,5,3,0,2,0,7,0,0,2,1,0,1,0,0,71,0,0,0,0,0,0,11,0,0,1,18,0,0,0,0,0,0,0,1,0,0,11,8,0,2
TCGA-63-6202-01,12,0,2,0,14,21,9,3,0,17,0,168,1372,79,0,5,0,0,9,0,4,0,10,0,6,9,8,419,8,8,8,1,0,0,13,0,6,10,1,7,0,0,12,1,1,10,0,2,1,0,0,0,1,1,2,34,2,0,82,3,29,1,0,32,5,3,0,2,3,0,4,2,7,1,36,28,2,2,1,1,1,9,24,15,8,1,0,4,5,0,3,0,46,23,3,0,3,0,2,0,7,1,2,0,5,7,5,5,15,3,0,0,511,9,7,1,1,2,0,0,1,0,0,3,0,0,0,0,0,4,0,20,0,1,6,1,0,0,1,0,10,0,1,5,85,0,22,2,3,277,1,2,0,0,1,0,2,1,1,4,3,0,0,2,2,1,2,7,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,24,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0
TCGA-63-7020-01,2053,362,145,57,10,77,7,100,5,4,9,496,905,112,7,5,2,31,76,3,28,12,19,0,8,17,3,173,51,30,18,0,2,11,19,0,16,23,0,3,32,6,46,5,10,16,9,2,8,42,10,0,113,6,5,1132,24,0,17,238,8,7,3,129,8,0,1,2,13,0,190,38,14,1,90,13,2,1,0,4,1,6,21,41,38,0,0,0,2,2,8,0,32,8,0,0,10,2,10,2,12,2,9,6,3,46,3,19,80,80,0,1,443,3,13,0,146,3,4,0,1,7,0,0,0,19,6,0,0,0,0,7,0,8,2,0,0,0,11,17,9,0,0,0,594,0,4,6,18,33,1,0,0,0,0,1,3,2,0,0,12,1,0,0,13,17,0,2,4,0,0,0,0,2,0,1,0,90,2,1,0,0,0,1,0,2,0,3,0,0,0,0,0,3,1,0,0,3,0,0,1,0,0,0,5,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
TCGA-63-7021-01,2941,174,293,97,11,19,24,144,21,9,14,350,1027,37,24,9,1,4,191,0,216,54,23,4,6,25,13,234,1,17,24,1,1,37,27,2,23,79,1,7,10,21,92,4,12,21,0,229,4,73,23,18,184,7,15,33,21,29,16,1,8,10,261,87,10,1,45,7,1,15,7,158,56,4,226,12,10,2,25,5,0,14,124,7,78,1,29,4,8,5,0,0,62,11,3,0,14,2,7,0,15,0,15,11,3,8,3,117,12,17,26,4,3278,148,1,0,15,10,2,0,0,0,0,3,0,12,16,0,1,0,0,24,0,6,5,0,0,1,3,0,5,0,1,2,282,0,9,1,0,4,3,1,0,1,2,3,0,0,1,0,2,2,16,2,5,61,1,4,1,1,2,0,0,0,1,0,0,1,4,1,0,6,0,1,1,0,1,1,1,1,1,3,0,2,0,3,8,0,0,0,0,0,5,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
TCGA-63-7022-01,1756,152,77,58,27,50,39,19,3,18,1,360,274,69,118,16,0,18,366,0,23,8,7,63,6,6,7,789,55,21,5,2,1,12,9,1,4,13,1,4,98,3,18,2,7,4,1,27,1,112,5,24,1,1,16,32,9,6,4,57,0,1,21,52,4,1,0,4,2,2,55,15,13,2,92,15,7,3,1,20,0,11,0,4,18,22,2,0,1,0,1,0,163,21,28,0,1,28,4,15,3,1,2,2,7,7,3,62,20,25,2,2,893,10,4,0,9,7,2,0,0,0,0,0,0,12,2,1,3,0,0,7,0,51,0,0,0,0,5,1,7,1,0,2,1021,0,0,0,1,15,29,0,4,0,0,0,0,1,0,0,1,0,0,5,4,69,0,5,7,0,2,1,1,1,0,1,1,0,4,1,0,0,0,5,0,0,0,2,0,0,1,2,0,4,0,1,0,0,1,0,0,0,1,2,0,2,0,1,0,0,0,3,0,0,0,0,4,1,17,0,2,0,0,0
TCGA-63-A5M9-01,2891,298,261,168,17,21,11,96,1,19,56,1158,1879,158,597,8,1,1,4469,0,51,286,99,12,4,9,27,372,47,28,47,3,13,45,27,2,24,12,4,21,160,37,49,7,14,34,11,83,59,73,9,67,303,6,17,3,14,146,18,19,35,6,68,365,13,0,498,141,29,2,23,97,81,34,50,19,25,2,12,38,2,32,22,12,106,0,2,3,3,3,55,32,546,18,7,0,24,93,38,4,1,1,4,8,1,11,10,6,21,12,24,2,2068,7,4,0,0,23,64,0,1,1,0,16,13,10,1,1,1,1,1,3,0,11,1,0,0,2,7,5,4,1,2,9,269,0,109,1,30,23,1,0,5,0,1,6,0,0,0,6,25,0,0,0,1,13,9,7,1,0,3,1,0,1,1,11,2,4,3,2,1,3,0,27,0,0,3,3,0,2,1,0,1,1,0,0,0,1,7,3,0,10,1,0,7,0,0,1,0,1,3,0,1,0,56,0,0,0,0,0,3,0,0,46
TCGA-63-A5MB-01,3619,444,278,198,37,45,24,160,40,13,36,475,1553,216,645,34,4,1,1392,0,274,206,139,9,14,54,90,626,10,96,39,3,92,27,28,1,40,38,13,23,19,74,63,6,40,27,13,32,38,303,23,99,254,12,23,23,23,200,19,2,5,25,4,403,82,0,12,225,30,25,39,34,162,3,185,5,36,0,1,43,22,49,9,2,182,68,16,5,11,10,28,0,492,33,4,0,12,41,108,0,12,2,18,10,10,19,13,54,55,15,130,3,4770,21,1,0,146,69,15,1,2,0,0,20,34,0,7,3,10,2,1,3,0,5,25,0,0,59,24,4,4,1,187,20,218,19,4,1,7,22,5,26,1,2,1,1,7,1,0,3,11,3,16,1,2,9,38,0,2,7,4,4,0,1,8,6,19,3,2,2,7,0,0,6,7,2,0,3,0,0,1,1,3,0,0,1,12,1,0,15,0,14,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,12,0,0,1,0,0,0
TCGA-63-A5MG-01,7557,37,29,64,10,65,22,198,26,18,16,453,971,151,4,19,0,0,43,5,82,3,10,1,8,17,12,335,9,18,11,1,0,7,12,0,11,44,5,4,10,11,48,9,10,28,1,1,12,97,10,21,342,0,7,27,14,4,10,293,163,18,24,157,7,1,0,0,1,2,182,87,53,1,252,19,7,3,13,2,2,11,205,70,71,0,1,2,5,5,3,0,61,12,0,0,16,1,0,12,16,2,12,1,3,13,11,30,43,27,2,0,1292,13,2,0,67,5,18,0,2,1,0,3,0,52,2,1,4,0,0,3,1,66,1,1,1,0,11,5,85,0,0,3,2485,0,1,11,43,26,3,0,5,0,0,0,1,0,1,1,9,2,0,9,15,4,0,3,6,1,1,0,0,1,2,0,0,11,1,1,0,0,4,5,0,0,1,4,7,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TCGA-63-A5MH-01,1055,86,441,388,23,35,14,187,17,3,4,338,218,4,98,0,0,204,50,0,27,7,54,1620,6,1,10,67,103,67,18,0,802,8,13,1,17,4,1,7,123,36,52,2,10,16,21,0,13,77,13,44,202,5,10,8,4,4,5,32,9,0,1,227,6,94,0,50,10,0,9,58,16,56,16,1,4,9,18,37,15,30,5,1,49,0,4,4,8,2,0,0,32,2,71,0,5,6,24,31,11,3,2,0,1,0,3,56,0,29,0,5,221,1,19,1,2,24,11,0,0,4,0,2,37,3,2,1,60,0,3,63,0,4,2,1,3,0,2,19,16,0,1,9,348,2,17,0,6,0,1,28,3,0,1,0,2,1,1,2,0,0,0,2,1,1,1,2,0,0,1,0,0,3,1,3,0,0,7,15,0,0,0,0,2,0,3,5,4,7,10,1,0,0,77,0,0,6,7,0,1,3,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0
TCGA-63-A5MI-01,5851,366,298,202,2,21,6,103,14,1,43,294,878,152,34,7,1,91,146,0,38,1,24,1100,3,24,11,195,25,45,26,1,2,59,43,3,12,6,0,3,102,14,56,2,12,60,17,1,27,216,33,35,82,12,10,3,30,13,24,19,3,119,4,96,19,1,10,4,26,5,89,51,42,1,81,5,10,6,8,0,19,22,9,19,24,32,1,6,5,23,2,4,105,62,0,2,21,1,5,5,7,0,3,8,3,1,51,272,59,11,0,3,205,39,4,0,8,28,9,1,2,0,0,3,0,16,2,2,1,0,4,1,0,5,5,1,0,0,13,2,3,0,0,1,44916,0,10,38,0,44,3,0,3,3,2,6,3,0,0,5,3,0,0,3,0,8,1,0,2,0,2,4,0,1,0,14,0,0,1,2,0,38,3,3,0,0,1,1,0,1,0,2,0,0,0,10,0,10,6,0,0,0,4,0,0,2,0,3,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0
TCGA-63-A5MJ-01,4044,571,335,65,18,16,20,1277,8,65,16,206,1897,10,24,29,2,2,306,1,65,166,66,1,6,34,54,426,25,79,25,0,3,21,323,1,22,856,5,33,17,42,69,1,27,62,5,20,47,67,12,30,2,2,10,50,31,47,7,2,0,260,2,33,7,3,1,12,129,34,17,62,143,2,130,10,42,1,5,2,0,89,12,1,94,8,1,6,10,20,2,0,684,5,7,1,11,4,2,2,12,0,20,5,39,3,15,334,0,22,6,1,1094,12,5,0,169,5,2,0,1,0,0,9,12,28,0,1,31,3,0,6,0,6,3,2,0,1,24,0,3,0,1,16,1278,0,37,0,0,3,1,104,0,2,1,27,1,1,0,7,0,0,5,0,1,15,17,0,1,0,4,5,0,1,2,4,0,3,11,2,1,2,1,6,6,0,1,0,1,3,0,2,1,0,0,0,19,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TCGA-63-A5ML-01,3418,674,93,135,2,23,32,68,11,6,45,350,797,21,0,18,1,22,5769,0,78,9,31,1,5,21,13,1475,2,27,14,2,40,49,25,0,11,2,2,4,8,52,41,6,11,17,24,56,7,220,10,28,139,10,11,6,8,173,11,36,1,11,5,73,46,0,52,48,41,4,12,47,37,1,130,11,18,2,2,11,58,75,37,1,66,6,11,5,18,6,1,0,236,58,1,1,4,25,32,1,36,0,10,1,5,17,5,26,11,17,54,1,1446,9,10,0,2,21,2,2,1,9,0,6,29,10,3,1,0,0,1,0,0,28,10,0,0,0,9,0,5,1,0,27,78,0,21,1,2,23,4,0,2,0,0,0,10,0,2,1,0,0,2,4,2,1,10,1,0,0,2,2,0,0,8,4,13,1,0,0,4,1,0,0,7,2,0,5,0,0,0,1,0,6,1,2,1,1,0,0,0,8,6,0,1,0,0,1,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,0
TCGA-63-A5MM-01,4078,4,0,0,11,17,29,27,116,21,21,6,922,393,1,8,1,0,8,0,69,0,50,0,9,13,5,547,3,24,10,0,2,0,59,6,13,253,12,2,0,1,30,2,13,33,1,1,10,2,0,1,2,2,14,266,10,1,41,229,1,46,1,188,1,0,5,0,4,0,8,27,36,2,148,39,1,2,19,10,6,11,39,899,11,0,3,2,6,1,14,0,11,17,7,1,2,8,1,5,4,6,9,2,1,3,4,2,205,60,2,0,1497,42,4,0,0,40,5,0,0,0,0,1,18,31,2,2,0,0,0,292,0,6,3,0,0,0,1,2,8,0,0,0,2529,0,1,1,0,38,1,0,0,0,0,1,4,0,1,5,0,2,1,0,17,7,0,9,0,5,2,0,0,1,0,4,0,3,4,1,6,0,3,1,0,15,0,0,6,1,0,1,0,25,1,1,0,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0
TCGA-63-A5MP-01,7465,470,24,39,19,51,40,188,37,56,33,371,1723,362,210,48,3,0,7062,0,60,178,105,11,16,40,59,866,26,47,81,0,50,7,106,1,47,27,2,62,5,31,79,8,49,27,27,0,49,102,27,74,385,8,33,67,78,73,26,6,2,22,16,486,49,6,2,67,2,22,7,103,187,4,256,0,36,7,0,11,4,53,26,10,204,3,15,18,13,12,17,18,446,14,67,1,28,25,45,0,2,1,23,5,13,24,13,31,70,20,51,5,7402,11,19,0,276,20,11,3,14,3,0,27,1,14,1,0,0,0,0,8,0,19,8,0,0,5,29,1,14,1,7,15,360,3,50,4,1,64,4,4,1,0,0,10,0,1,1,17,55,1,8,2,1,6,24,6,14,3,2,2,0,3,1,4,9,2,2,0,0,9,1,6,0,3,0,1,2,1,0,3,0,0,0,1,1,0,0,0,0,0,2,3,2,0,0,0,0,0,4,0,1,0,0,1,0,3,0,0,0,1,0,0
TCGA-63-A5MR-01,7436,354,310,43,11,52,29,322,69,2,24,252,1918,23,5,16,0,171,95,6,86,6,94,0,2,10,19,166,236,21,46,0,145,15,24,6,33,183,3,7,20,7,44,2,9,62,1,175,11,2,29,27,192,1,15,51,28,7,27,177,7,15,6,193,3,0,15,0,1,1,16,165,25,0,372,4,13,0,130,29,3,51,151,46,85,0,5,2,3,4,0,11,36,1,139,0,23,8,0,0,13,4,20,6,7,5,8,208,13,50,6,8,583,14,2,0,0,11,9,0,0,8,0,0,0,46,3,0,4,0,0,209,0,5,3,0,1,0,1,1,7,0,2,4,733,0,3,1,0,8,1,6,1,8,0,6,1,0,4,2,1,1,15,0,13,2,14,4,0,0,4,9,0,0,0,3,2,1,5,0,1,1,4,0,3,2,24,0,49,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,5,0,1,0,1,0,0,0,0,0,0,1,1,0
